FID,INTERACTION_ID,INTERACTIONS
511192,366713,4
272116,10144,4
381093,385469,4
786858,241173,4
537227,250193,4
421163,318908,4
786858,415748,4
420123,336226,4
403090,353603,4
444324,385955,4
514452,237549,4
537607,537243,4
218753,946,4
725881,322469,4
687506,9135BD75FA7970D57D7A58F269395E798C1E3BED,4
260657,488765,4
372745,3307,4
677840,196215,4
281753,250455,4
4567,429238,4
403160,537227,4
460287,805975,4
777060,12741,4
480626,446697,4
364927,20806,4
702530,283056,4
511655,129,4
469678,16085,4
343942,192631,4
308094,285462,4
19379,16255,4
670648,334357,4
318908,604004,4
284439,3253,4
499956,472896,4
384066,20910,4
539794,2,4
12741,785789,4
8998,285462,4
480793,510330,4
512864,265323,4
473086,18570,4
617318,12142,4
511881,593657,4
7479,602,4
477997,531162,4
477510,553324,4
643356,17727,4
430244,599742,4
510956,253127,4
574533,539956,4
260657,251269,4
786858,266098,4
460287,476002,4
607544,602,4
517280,397668,4
473086,648338,4
508349,502908,4
460287,479765,4
385502,284991,4
389040,321969,4
308409,463234,4
665191,499956,4
811981,227062,4
411625,321969,4
622955,423235,4
272116,609972,4
19783,506483,4
786858,569400,4
502935,20909,4
621354,20909,4
427274,8,4
434358,324915,4
239748,254022,4
268455,429188,4
489156,382808,4
344835,366713,4
786858,389914,4
260657,400074,4
537227,592590,4
460287,550394,4
415305,653407,4
450425,471871,4
261754,400425,4
538722,416398,4
210201,309857,4
570569,321969,4
396844,196215,4
522503,478775,4
13323,13089,4
746762,824937,4
381208,618060,4
323070,12142,4
415856,366713,4
308094,493739,4
279560,7806,4
16085,602,4
563445,500371,4
269991,437719,4
542585,505108,4
434358,445335,4
228109,230238,4
529880,719545,4
575644,316004,4
269405,243300,4
436323,385955,4
414868,602,4
284439,425675,4
475488,6968,4
262301,421955,4
460287,367295,4
816433,246871,4
670648,441067,4
725881,815993,4
262301,281836,4
557799,602,4
772166,3307,4
600593,236581,4
746127,824949,4
484336,602,4
450425,211734,4
449096,310292,4
258564,536057,4
321721,387258,4
12741,703218,4
740099,824492,4
682531,537227,4
12626,370721,4
798407,12219,4
284439,14364,4
460843,46B0A419C6D6D917A73890F93FD39418F8CEAB0C,4
258438,321969,4
563445,435876,4
462351,784277,4
769627,738903,4
311267,321969,4
284439,409852,4
415248,536768,4
595886,274,4
443310,397392,4
626982,310124,4
262301,270138,4
769627,99,4
440334,366713,4
656467,660891,4
371853,763854EF2B4DF975AD16036258F7F3E0368DE761,4
786858,449748,4
750527,602,4
420229,585995,4
234616,324820,4
504853,467833,4
285998,453298,4
460287,4327,4
416398,242661,4
414955,421994,4
708319,366713,4
742950,343261,4
460287,397467,4
516359,513471,4
537227,318896,4
563445,455365,4
535003,537227,4
450425,C7E1DA2A644F334E460DD59EDA3E188FBAE33D05,4
669067,315256,4
211734,12,4
389808,455119,4
644879,1,4
262301,4914,4
500619,407704,4
324808,192334,4
475488,537243,4
16098,1325,4
501087,509375,4
535389,4215,4
776123,366713,4
260657,14396,4
387283,253127,4
403142,0345780E31A26686275ECEF75CD54A3B999ED19E,4
284439,199814,4
594667,388302,4
249728,388302,4
460287,440173,4
789104,20909,4
230272,312248,4
311387,652934,4
514853,402589,4
284439,633235,4
526303,485354,4
375193,12142,4
725881,300022,4
450425,551001,4
509177,439799,4
528242,269694,4
14167,820C908F9F8DE7B3F690EB3F81B3B32720B811F0,4
470188,537227,4
343942,343261,4
725881,307575,4
420652,537227,4
284439,817976,4
664287,343261,4
350228,366713,4
315697,531649,4
307429,602,4
262301,13314,4
21525,565051,4
786858,543087,4
450425,512438,4
512250,20909,4
358602,FCA68D9A711EA039738DFEED989361F6C58E8389,4
373896,368181,4
311387,440589,4
442770,191503,4
368108,321969,4
816433,423985,4
16505,531162,4
195847,20910,4
742659,825011,4
786858,471796,4
516323,2433,4
281836,514136,4
728688,350662,4
783857,4750,4
262301,397036,4
430244,412843,4
563445,502333,4
808651,E892FEF5256C1568013A992AF4128699C4751EB2,4
601058,4CEBF8D558CE900B3B03AEE4EC717171F6CD1F61,4
260433,403020,4
296687,449793,4
537227,416982,4
595886,270678,4
240586,3,4
665530,3,4
364927,12142,4
415731,385955,4
343971,398825,4
217248,531162,4
531162,386440,4
408077,10636,4
395677,20910,4
301385,366713,4
450425,3179401EEF39DE68771F84EEAB2144287164AC29,4
547686,531162,4
524745,236812,4
740824,824821,4
551112,642159,4
473086,421823,4
718636,13640,4
7620,2311,4
419741,453513,4
370162,315697,4
501276,397668,4
284439,19105,4
272116,395131,4
420554,323433,4
505013,230238,4
262566,531652,4
608527,9F344C880B2DCDBCD62EE0679774126D0629DB46,4
665191,294226,4
483960,20909,4
595886,436577,4
460287,381062,4
21107,20909,4
284439,505098,4
4877,193137,4
315697,510956,4
23472,21773,4
422261,21773,4
2982,4564,4
279217,293246,4
537227,560403,4
18636,321969,4
411778,CA0BA1C5A54DAF90955DAC2CC25FC507514A94D7,4
514853,504200,4
696886,537227,4
746127,824738,4
4567,612689,4
501087,440080,4
532260,12708,4
473086,492108,4
537227,437416,4
635743,406905,4
501144,506657,4
532258,192207,4
500988,779772,4
812204,377194,4
362062,537227,4
456735,481970,4
633691,633551,4
563445,96635D6AEB8D3958C58F58FB11469709E747CD11,4
475555,356991,4
783802,2,4
556868,269694,4
515494,483033,4
316097,369922,4
610997,617507,4
21010,565051,4
199193,217575,4
284679,444033,4
537227,509632,4
713625,20909,4
649242,21173,4
473086,621342,4
460287,3295,4
608527,D6338D195A0CB0E566DC89393C77CC8003164203,4
537227,287173,4
550174,537227,4
508744,602,4
422003,14712,4
460229,274580,4
789517,298747,4
464079,445359,4
211530,385955,4
740099,824362,4
431930,321969,4
272116,124,4
563445,98DDE3771256D6553975FADFD2B4CF87261BB5F7,4
563445,21B78A8DD1C8345547F6866BCA8F4047AACE8BC9,4
524555,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
601058,1071488FD73AD53E02A234CCB1D5A7BC4FE94120,4
499008,0B1521A24771B9A1F22FDD3E35990CB57B542937,4
529314,E438DBA3687FE43F92381E98965E0CE990C7C7DE,4
563445,E7E409D72D3E3652E4312BB31510DC0BE4D747EB,4
450425,3039D448DC9D55990C521734DBE43CF5F29D1E33,4
608527,447B40566877761284AA2CABCA2C299B388A953C,4
396125,CB459752620FFD2B02A4E82B73E583231604B693,4
416649,F28A9DC5EF1704F526DD21FC76CED7EF1CE397CF,4
601169,19977D37A882C0355613B9EF2A0513ECD79E6F2F,4
406863,74ABB80E8182E8BA8F5D361DBA6B3FCEA823A3EF,4
483322,657AD956CD7FC95D979BD4B1F2A8E5B36486BBA6,4
450425,1B80E0FCB15C0AD59CCFECF0D94283935E31BA84,4
563445,92058CD0FDFA7AE7313071D107AC7EA9ABFFB99D,4
450425,50259394D6439F215D56316EE60A5EA1248BFFC0,4
532814,9CB493ED5F1E8BB75878E7909013266C81291AD7,4
372573,86AB547AE05D19557D475B1F726B259E03D602BE,4
601169,C4ECE21A112172A112B16ED4948510D2B2DF291E,4
601169,2473D1B60A04B584D9AEF12AC124EB04F9A62704,4
403142,B2793172F9780F8E9453EABB796846921043384A,4
425675,CA75A51E93FA128110DCE0D494CDFA7B20EB36BA,4
563445,EEB81F6862FF0FD13FCF5FB000A5D0979F66589A,4
563445,8358B3464299D8AC2998F40F1AEB68E16D0DCA28,4
550205,C57F4BFCB0BDBB57699F2AEF1343BF4DC20EA0AF,4
443305,3794D033CA0EA73BFFC637D1379ECD8615F4B8F9,4
601058,3D4184C38B4601DEBF78AACF901BF2B9DEFE81B4,4
460287,330408,4
816433,340132,4
355066,FCA68D9A711EA039738DFEED989361F6C58E8389,4
601169,36EC72605338E066CBC4BA2A7510CAC6CD10103B,4
450425,DE56EB977D1DDF92225BDA4152B99544314FCA79,4
10215,CED8E92CFAC35F1B1DB1C8B4DE1E4D56009521E0,4
601169,28493550D5254C95DA039765DD38E2A186A4B4E8,4
605371,8EADB187EF334D04A21A56A328D17771A8BDE450,4
601058,B8DD99813F846F8E8BD9D5304FA7FEFE790CE380,4
608527,F3A4519F2C56876AE5BF311DAAEC26475C3DC5F5,4
608527,118E9D8EF2690E71DF35597B6A288F03CE5313EE,4
563445,B16AB2BCBDB2C25479EC6FCA3E2236BDAB58E8EA,4
450425,9892468680813AB3A89F3AD89AAAC5144CF9DC31,4
443305,7F7C816ECE6E5E3577A00EA09C272655E85E6D63,4
784503,09FA5778D82B83CAF2EF78FAB9F5E4E3410470E8,4
601169,A04630924C80A0D92874BDE7B8211C603DC58D49,4
336594,F78BE7A9749924FFF55DDE9149E780F0684970F1,4
403537,E2C5C89782AD0DC15664938E3D2DE54E463EB054,4
608527,519576F911C65AC5F21836EBEA2F0C897853062D,4
508425,2243A20F28A4ECDD32C2B5A13CBCB36237EBF385,4
563445,0A538F7DF27D04311F46D6D239508F0A2C2F7860,4
563445,D8A41B68726CF8ABE8D31595CC539C2D291C2483,4
371853,40E57F57BF22CAE26BCE0C4CA510EF33785B2FD6,4
599742,3A0A5B06C360447C71837EEA806BC6B43FC358B9,4
396125,D9DF1DBE55719643300F928177D095A92027B201,4
605371,81EAB9B4699830123187BA010FAD02A95DE05193,4
397290,CFAD260DAF426AE0FE1025694489DCAEF6A25229,4
608527,7126DD1F3EC552DA7A4D181D6840A573E314F123,4
345484,489FA131CB1A320E4512DFEF5BED060D88A0A0FA,4
601169,15022679EB64A8B7FBBC1823973D336E38417EBB,4
410224,58AEA4560E523AD65FDC807FE01133D42CD1C2D8,4
601045,63E3FB4ECC039E6454DC71E674EEE937DB88BD57,4
570780,74D6AC688C721FA452948C9DE907799A9859F5CB,4
608527,A8F56FB4172BE8F82187C584B5BCDAACD16C01EA,4
263354,B0FE0CFA9E201441B46C1B27488D4973EF743865,4
345484,C5B6346092B22AC3BA9C3626E4E44251AC862B5C,4
608527,E9E53C75B5362B772F77088867B8043160AFD4C6,4
478311,5A93C96471037A09C558740BC5DC3312C664F549,4
808651,66DEB88E2E3C289BD0F3533315BC02864EF1F31E,4
403537,89E7763D8B58E47F1FF801775FF0B7A709C964CA,4
605371,FBA17D55E334FBA64D7EC36D748C16844285303F,4
379750,4A24042540679EDE681C30F91D9A0FE2BC09668D,4
450425,2F5E35920065B2630D5A0CE8926517EA410D500D,4
601169,2F7CF43D3111899600D08E704FC1E8C1746189B8,4
460843,9339AD180C740EE5F7138D968316C719AC739C96,4
424419,201D16A177B28BF556334EA481D454205CD882D3,4
601058,F9BE1FC8C08825CFBA051C1DC61329CA708424F0,4
608527,7D6808273A3FA6F9032C11A40A3C81EDEB276A32,4
478311,5F3D636CC9C5361D1E90BF340FE9FCFA90516C12,4
601169,C9F99C5D44AAFE4960615F8016F9442D76A65688,4
421222,44723681A2D9C56704201CC32C637279821B9540,4
542776,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
563445,890A0E1889419A36ACD98F380AF2C48A9982D0CD,4
413592,F0AEB9B013959EA7F426FD4242801D5B9C008C99,4
601169,42DC0EA6F5E56665B532B77004616930E5E678B1,4
355066,AD505D25C06208904E80D1CAE1BBB8B5E8FB03B8,4
612367,96A685D2B553DFD4778DD9AE0C55439F4A36E278,4
413592,E2E14EF27B45F213E948090D43A8351E71E16F6D,4
529314,D8F624C6A0F502F9991954AD992D0A98750604DD,4
563445,B66C6120F2C6A2153F96096D7C676CCD3F4D6A9C,4
601058,FC1F53F6E99DCB19FC8A436A3531ED1F1DE0DF4A,4
483322,E577A5921EE241AEEAEA5A399FD6ECADAB8E3E1F,4
601169,6043F97D8ED604ABCADF878CD690A3323C704AEB,4
601169,502B19A9755556C53CAA727E9608AA9504A0BBC1,4
608527,022C8127DFAB6B39D9042C98B271FC5240F8B546,4
339515,84054C7D932FB98D1E9A65238694096AB6D1656E,4
563445,1DD406A2213BEDAA1EC566020BB5CCDA323321D6,4
492032,43D42C8049837E7FB5E43E240EC584386D91F66C,4
542162,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
626869,39D237477324D095706C194D54BD3EC7EA98DB17,4
355066,22F56EFAA44D5391E3F5CEC566BB88D45DC252CC,4
554859,7E5656CD1468CF3F04022B6DCB1FAE018A130AC6,4
380588,2A42CD4E28A26CB6E1AF38B3A5F6265A19AB447F,4
406863,85DEA3F61D7C982AB48290A78F33A9834110C682,4
601169,230132BCA2AA7C953E7AF1331F349E2387FD3657,4
508425,F9C862EF51BD10C079C7B4D6AE048BD4AD7A333C,4
595979,69752E0064D168BFB6592F7122A49CF267EB688A,4
601169,96E2CEDF2291FEA649F057B80DC77C0C161702B1,4
406863,E2BA29B218A07FB8C65C7C81F18BF7A78FDFFFDA,4
601169,7F0A55E44F90BAC2A7F21D922A3C87FC0F25A34C,4
601058,5F3A982F2578EEBD695B54F3DC48C95B24D15B50,4
601169,9C3ED15DC69FBD33BBE2AE11B48FA666F6F57444,4
563445,60D069B8823D97D61A2ADBAC918C1F7315BC8108,4
563445,63BC98DEC4188DC0C702DA8575A4BDC18789361E,4
563445,3A49B27B6066243F8CB126EB39C8FAB78EC70A70,4
403142,0FB87ED0606AEFAAE099F8AB0A4F075AEAD14158,4
808651,58A4F3983549B0A4B59E53471BEF899CD8A3777D,4
368422,D1873CFD14D3D9F1210D1C1B3A1F09F0176BF8AE,4
511965,52EBD68148EF6606F200438E7E4F95817BCCFD31,4
608527,7901911712FA28DA70F42498E4569A900BC5251C,4
563445,EF7E0D88C04EB5376BC7BBA0341C1F6A87B4083F,4
460843,15E88A8413038FF17E4DF8080308CD8AF90BFC2C,4
529314,E50C834E062B2B790A36BE487E18F9CCA5A8D66E,4
601169,D15AE23BFD7139D7C24233C6055BEB082E2107D4,4
407704,2993FAB570B810DEB1C4038E69A0DE81E17BBD8D,4
368422,FDFFDFA79C6DB8F4F489F1DC57EC96436191914F,4
274580,75EE1B9FF74220E9441A70BA5D1B2B1D3A0A700D,4
808651,97185050D484417E6173CA747B1D0148EFD7E10A,4
608527,AB7EC1E9EEAAE4EA5E10528B0199239C3144CE36,4
601058,F4C72424F787669D109B25788DA7641AF7D20408,4
563445,8AB9A2C9C71660F614D0FF3F9363B10CAF421B33,4
808651,ED1F50F580F4CB80EF069838CE123A35B44C0B02,4
371853,8101208AA26D3BF1882BC4B35D0E2C77F83E79B7,4
506657,090EF3C4E0CD062D045A1ED10A53059CBEA22309,4
608527,3BE75D2E89F5E48FE721B9F1339F42E8AFF13C2D,4
808651,EED49E8C8679DFD7B4D08E6598F37FD32A05B350,4
601169,1163682CA826B4DC6A1BF35A1608A975B071EEFC,4
421222,76CAFFB2D3521FEAB3479E383EB5DC7FA31D1B35,4
110042,88E413F344712ADDAD5D4DB9AFB717DD3D52BEDB,4
24128,20909,4
418881,3036B4E8F597A4747BEFE5A9DD3186128B6793B9,4
608527,E0B5BC3F07ACDE9D5809DFDA02F484DDD0AB5E1B,4
379750,336B25A257A21C2148A38EB0E94D5050CE24CC5A,4
608527,B6B16ECF6328BF813647F0F2421C714DD88982EB,4
601169,B72BA63F4F7EFFB4A7655D389B8331880D2F8FBD,4
492032,4994FF727A89193DB1ADB3C383B9000D1BE4CF69,4
380588,AF07227CFA83F64BA1CE8780CDEC22F8EFAE7074,4
499008,BEECB5E7F6C89F1C47FC9C6A251458125982120C,4
608527,7EA62E982F2D43310FF12103C85EA3ED35A8FD02,4
499008,EEC080A05FA077C6FC44CCBB3F0C9DBD336254B2,4
563445,3317DE57C6F05AE76CFD4524CE0AD6AFE7BAA93B,4
403142,C0CA3D5C0C664E0AA0A8B5A88324E6E30A465A28,4
508425,8B3CED8C33C6E6935F320439B4C02411E02A600A,4
478311,C3E7E4931B65FCE95CEE520660FB3675DFE8A006,4
601169,AD4ACE0AF8976087D80608E6BECBA436DC32A009,4
563445,8E704B85519B5CCE41FE1897B535E7600CB323A4,4
601169,50EBFF02A077B4730E95D962954B4B18DBB4C748,4
601169,726DE6C50087EC130E94C981C9669C3E1CE8F28F,4
460843,B3181B662241A05C0A65D30C7858056C67A69251,4
605371,3D3EC89E0D35142AAAE3D1159CC22FFD20857EE5,4
601058,01FF39491C711DA7F8EE9DE14CAE65A3555B33BA,4
601058,AE0B3C23BA2D0E31ACC9B25BBB1516E5DE5039FB,4
482920,EE04D3DBBCA17103189F46BF358616A920FAB4FE,4
482887,3685C2CAE3BB56B1F7BA04F6D08A173B6879DA7C,4
563445,1B40814A37382BF8B582F7BCE135A1A675C264BF,4
601169,6CE4C0818E25307DF0A6969CC02E24612305FCC2,4
563445,05700108FB2CF2A5DD007ADC5FCF723C28B79E9F,4
289777,998DB5B470527D172CD894FD5C604A84CF2C964A,4
368422,90FD80C30594E229D5E8611F768FDAD17351C45D,4
371853,7CEE9EFA3C11F1980C76CEF96EE72B5B28714FD4,4
601169,63FE7F093A7780BFA2291CD36F307D376D7BFE28,4
601058,8D8D83F080D4A6C141FD277DAB40798BCBDD4D7C,4
563445,52D87EDCA51F37587B160A5AE1E21CD905C13BDD,4
345484,603AFC18495CF79C982C94B64AA9C202B4DADCBA,4
345484,E17057C466143D08D7C7A2A408DAA43335E8EECD,4
563445,C3BFCD395D6AD0CA9A6EA4E1BA22D347FA2BD6AF,4
445864,635B0982B82A73387B7FC4843DB54114654A506B,4
563445,E757174EA8CF2B88AD6C55479FC4E66A2AB4642D,4
527964,4F378760891582E7E7419134C1BE79FBB33D75C5,4
450425,5082FE877AB4F112E2423839AD9011D675C81CCE,4
416649,A1F280774E0848499784CC2450EA1826E57674E8,4
418296,E087FF0089846FF155ED3541AB1EBAE7AE8D1949,4
261735,50B0769FEC73519EA0D4145426E789E8C60706A3,4
563445,CA7C71691EA6A8995DD0B8A179AA27082426FA67,4
529314,76721A88B5A5D13582D1375BFB79D403B417BBAB,4
605371,FDBD9A7033D7AB98601B06371F709DCA3C33828F,4
601169,B1F8E3DE6AADA5ADE27AB37589124BE62C3AC580,4
411778,20DF1B4FF65F575370F7C0ADB9EA4A1FF6B5CA97,4
529314,BACB78F760E1416E049E179D26F3797F95A25057,4
554491,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
563445,069FF0FB1D1825238652F525D87B35BB4A656581,4
563445,5AD15E5A98FDD3698A03E77CF65245CDA83DFDEB,4
506586,E79A04A140CF28E6ECE0B509C2A7AF23F3593735,4
705540,7DBDAC4B473B7A4AC15E0FF31FCDC939F9626757,4
407704,6353DD4F84AF0655B3328BCBEB2B9430011D5223,4
371853,551309EA3BDFACF937E4B81FCB497EF3DD80AA08,4
355066,FEE382C67089C35FD283C32EEEF33B2B6978D28D,4
345484,6FF9A3C8D75308822B72A4EEA3F21402590274EF,4
563445,2F5F96C087B3ED1B4D5DD422211137B7F4076C8F,4
601058,34AB97DD11DCFD10833F73EE3287164D9093FAF3,4
416649,2F2AF07DFF2DE4B176A8B17C840299E2945E7C87,4
372573,E88F48A54B1927CC53BDBEF1ED4555EE3795FE61,4
601169,F9F62F0AB6871923244707E6EE88390707F726EF,4
601058,64781C77B602213BF8BAA76F292F5AED130DB01B,4
411778,B1AF071B806AA1214D1DE562D04385FCDEC3FD45,4
563445,B13C26CA031DBACBCC8712F1EB9FD01156A13050,4
601058,6672FF6BCFB3999AEBD14368F30AED261E7C79A1,4
525958,547144287E406493F98BC7BE12E8BCA4F4B41B1F,4
601058,7D2BD4136887D15ECFCB0E7D987FD821A59205BC,4
488848,CF53CD3DB9AEB3B9C323C6E179E8005BF8A8113E,4
450425,CE969396DA16D37DC684C49E668FE18E01A1CE87,4
650850,040F666B32F23912568E4863E268BCABBADF62BD,4
601058,C802E07194E98F3A8C285F819630CD5B841A6706,4
460843,623899EC2031C2E3181685FB13FF82523F30755D,4
499008,290B343976D87533EBCE551D8D11194731CC292A,4
450425,46E477E23E0908CF3ECBC2EAF3A799655D01FE5A,4
339515,54AE5036D2FB26E36BFB18940C29847E26F024C5,4
601169,0836FB1A99690D7215A896D4803B5ADF9B30AAD8,4
413592,DE2B3187B5170E7CE2833C093107DDBE4E76351F,4
355066,F8FBD15A857010BE1C019E82AE70149514DF22F0,4
608527,88D0608CE0421DFE7A180BAC97F2D9E52E379C4C,4
608527,4EE0A294FB3FCF02DE739D0CD1298CF34710F4C7,4
492032,07E44752F9D0A1AE0B1AC30405378F89FD23397A,4
401137,941EFC4A8CAD738E9855BA137AFAA58DD831D17C,4
372573,CD1763CB1530B8ECE38D9FCC8C6707075B1984C8,4
563445,F1243D53E4A3B7AA48602B09ECC8BFC4B53333CF,4
601169,FC67E72D0F71648ACB89641F10F455CCFDBFD740,4
601169,09F7888353976742E2F7E98F896DFAFB545E3FA7,4
784952,0730764E0DB02138EA2C65229282A26989838DF4,4
601169,8468C8B459E21A0984CA343062F0CB916C7EA20F,4
339515,268D9CA12BFF5BAF5067E6C427EA435130B0B45B,4
371853,563DD73AAB5AC43047E8A23518BE9191293A641C,4
403142,25D2DF5E34E5CF6DA0F3A8AF71465008A4844325,4
601058,037CEAEC494AA7CDD8E7D0A78B6C73A00F5152D0,4
563445,CAD265786ABDDA5826E69DF2560A7E2167CE9680,4
529314,35EB1B637BEF8941E21B7C3D112A68BC5D8D796A,4
601169,4CB0166D6993DFFD30B041E9C5A5C7AA7E8D5633,4
508425,84BCD938C1BC4274E45F7D9C2082C03AF0888C00,4
339515,814196F9DA1D5DAAAFDF55221262DB56E2F82323,4
450425,A422BA224CD1E1413E7A73EC78EC3FDEFEF56307,4
605371,3C195F0356DF58D014F685556941ED84BFEC26F2,4
529314,597B8E02F2C4E0AB05402C6080DDF0073C6F4761,4
419273,E754F13E409E1E68A70455C4655E56E94C9F0AC2,4
508425,76022600C0F2F27D01E5009FFF2D243A6797E33D,4
396125,0E635065DC06E986C78B79CA618BF8540CD4161A,4
601169,34461A50CAE409060106EDFFBD937AEE5E03F5D9,4
475771,D7CA6DA0134F92DD9517D930F0981FCC594B404E,4
529314,8FA00CEFA6A005E1DA8B0446AEE4D2EE3BBB1E1B,4
601058,D02024B1FB514807955A3DEF52D17DB0B2D72E7F,4
637005,88A88145CC6B286022D3E426DAC2EBA30A2F33CF,4
608527,71495A0B3B04B3114A6273929B22906485D53ECD,4
403142,720B70AB453F3ABDBCC7E6F4ADD958BB8F68A9B4,4
421222,25F2DFB0D32910E5568349BD59B4A0818809C335,4
563445,994553EAA56C17AEB77DE5BD1D98FF3C66D2574E,4
345484,33DADBFF51A1B41C130136B7580C6B0A8F3F9344,4
483322,D4D00557426E590526024EDA4A0CB419F1A13260,4
601169,4FD65479B460D27F46017B06F1CFCE8CE97877FE,4
772178,6D7AB1752868CAA21B5843B537757255289E8925,4
522569,4340CC4A79D46C577C5D76362E6D7DDF2588370F,4
460843,6017620DDE998ABA650B7DA4E929307D7E9AE2B3,4
601058,C5D74169204B08977EE1591F1E7727A5A5CCD43B,4
563445,69B5EE9CC01FDCBAC34831FB83C4EC525458745C,4
808651,52800368B078B7153629C9A11D6CFB9349CB6644,4
563445,905AB4BD95CC22F58CAB7AF64EF04DF85A08D9F2,4
556473,0BC21E8590F680AC86C7DC0E7F794E051999B370,4
424419,6086A5AF0D29D07C2C3409F9AE7FD2BFC426072F,4
403142,08D56776470F7F82F035DB64A57302D0D1860ECE,4
601169,6A81E7823BCE086F2B323AA37BEFCC25EA42722F,4
563445,EDA7C2A2B3B351CFA42731F9A1F6EE4A28F4AFBD,4
570857,16DFAD35027643C418DD338E223BA33325A20F10,4
368422,AD6DC1E8CAB8033869F9D3DC79C9538271691368,4
601169,79E2D0F0110A0E018C216688469154B54433A22C,4
444067,25DD4B04753D086858EC069DE781544C43196E17,4
808651,C46F19DD6400BC0D3E4114228BDB5DC615CB0CE8,4
606536,84CC4840CAEDCEC1EF60FD6A353A4BD426F11194,4
413592,6F38C726691869C4ED292BC801FDFF779775139D,4
478311,506CB6B332A952DFAC6BF1325464B7E707273FA6,4
528003,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
601058,9D9C3D0C4615355B80677484063A62901785CC5A,4
397290,251C40E2303EC0D6388F0F71E077E3477DEEAAF5,4
601169,143E5394611F5424965034121CA9E57AE2EF7D0A,4
616814,A3F8FA1DBA8D4F7EB33D9A152F28435AD9BB4901,4
478311,0ED8B161706FD74CE9EAA55A58A139E8017FC732,4
460843,947C83954FBCFC7D396FF4360D73653FD0D67873,4
460843,F31F470514E83D3746C288F147A94560BA3CDBE8,4
347793,DFD9D4752BCB639EAD54397F7990664D6A380BE3,4
380588,8B369869A04F8E882188410E177617E4FA7834E8,4
411778,9B63B7B952CE23F573E7473012A8F7F7120ED411,4
612367,47B1067985DE19186626C7B090C285CAAA38DA72,4
601058,DC422F51F1782B4F73F54B888DAE872BF0108C87,4
601058,556ACB9205CCD1A2DC71E9703DD9C6A3D347AC31,4
601058,3D63894358A677F819930E52F39AA4F37EA5017D,4
516027,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
403142,E9F7D8132D4AA37EC4A8500037433A9FC6A1CF87,4
450425,B4C1E86CFAF8A605F2A1BE8DA19BCFE6B6D3BE43,4
815837,C21EAE66ACDE8BDFC8F7D1A9965B2F19510E83FD,4
552862,FF208C8173E497707FF53B795896FDEE30AF4063,4
601058,C610BA9CDD6E5E315687082375BA59742AA46B02,4
601169,F8E0E3F6C0A14599CC87EE6A1462A9BE7ED4BCA2,4
784503,B7C46194D3FE7C761E5769D2C37F675D70BA6614,4
563445,A36965ED32D3049A74362383689B0161E9144AAF,4
563445,C38921BA94740F7E75EE49675B9F1C7AD80F84F2,4
608527,9C2538030C60DCFD1573D919807245A697D7E6CF,4
335748,5C7993A50ED1C781C27F7EA919821F68D2FDD885,4
601169,09FAF3A56F9AE99EF95EF810BB61C7DF845C5821,4
599830,14351,3
415305,532984,3
563445,403523,3
522672,230238,3
502568,617,3
563445,A81CC518B401D1CB0B1F6391EC7C35973F27F29E,3
450425,572521,3
542585,346080,3
307726,602,3
517950,537227,3
5701,6806,3
439370,515286,3
522359,CF87D9531A182EBD95FA33A494A50F6B99B5656D,3
508349,3,3
786858,292708,3
725881,278675,3
284439,635907,3
345765,4282,3
260657,478587,3
489515,487779,3
505393,366713,3
649057,537227,3
3642,20919,3
712472,456278,3
12785,436910,3
10103,403881,3
450425,429253,3
784503,60AEF140BEA32362868454DE341FB284181DBF13,3
10575,18685,3
4567,598216,3
511792,315256,3
435604,20909,3
284439,528822,3
564952,12741,3
618547,644823,3
514075,387008,3
261537,502822,3
367082,14516,3
449009,453709,3
510012,15117,3
326040,490769,3
500861,245124,3
533952,B0D0C876FD1019008452D5B09212E5F362CC3B90,3
11244,311933,3
239534,489957,3
477748,299537,3
342202,364483,3
725881,331237,3
1189,11618,3
272116,1095,3
460287,335383,3
262301,408777,3
629937,667040,3
260657,535243,3
460608,513471,3
262301,382558,3
218753,332894,3
385507,230238,3
423718,C3743558AAB87B668CF7448418BDFBEA655BC3CF,3
482089,473983,3
368096,2433,3
394023,7251,3
370404,531162,3
498134,438719,3
277560,443946,3
608527,F60AA948AA4B780E66348D6C1A2510F976C50199,3
442770,334811,3
502438,403619,3
336226,195227,3
426075,475326,3
533032,501087,3
473086,536943,3
9548,7068,3
685132,ADA7DB45072B7695CF939BDB5ED94C94C45E52D0,3
449009,438085,3
625466,582432,3
478791,528914,3
526072,593657,3
516025,315697,3
3036,37,3
813212,12142,3
702530,399883,3
226447,343261,3
507756,385955,3
284439,440177,3
698682,414258,3
498565,500188,3
270228,784003,3
6622,608738,3
506657,6EB9E989D91847E42A99F42282A9892279F4AF94,3
511063,565051,3
315697,455119,3
617612,343261,3
808665,316097,3
253362,7000,3
440283,537227,3
346496,17114,3
528914,511972,3
511241,328883,3
460381,537227,3
218753,375394,3
397392,239,3
218142,313582,3
757042,288204,3
808651,639AF9CFF54D646A858778D48CBD8836C925B55C,3
373780,602,3
480793,482804,3
825487,825346,3
640506,593657,3
771516,21773,3
341337,281836,3
